lat,long,no__laporan
-6.203163,106.873032,1
-6.203493,106.873081,1
-6.20374,106.873419,1
-6.203539,106.873093,1
-6.200703,106.86879,1
-6.209607,106.729652,1
-6.19773,106.756233,1
-6.200697,106.755912,1
-6.203653,106.761606,1
-6.203609,106.846919,1
-6.204522,106.83302,1
-6.207873,106.84679,1
-6.196601,106.828686,1
-6.20227,106.792526,1
-6.216542,106.946022,1
-6.196331,106.954218,1
-6.215312,106.945967,1
-6.196685,106.868393,1
-6.234786,106.896807,1
-6.223308,106.789795,1
-6.206582,106.909146,1
-6.19185,106.75582,1
-6.196846,106.73849,1
-6.195307,106.755295,1
-6.192286,106.755769,1
-6.192099,106.744958,1
-6.199786,106.814423,1
-6.199798,106.814287,1
-6.199678,106.814237,1
-6.1995,106.814134,1
-6.199388,106.81413,1
-6.199674,106.814184,1
-6.199729,106.814181,1
-6.199755,106.814168,1
-6.199882,106.814192,1
-6.1971,106.80459,1
-6.199392,106.8026,1
-6.197693,106.80414,1
-6.19329,106.884824,1
-6.191186,106.881524,1
-6.228974,106.89844,1
-6.191321,106.852531,1
-6.191258,106.829666,1
-6.187167,106.822816,1
-6.190008,106.820085,1
-6.194212,106.899341,1
-6.197389,106.891657,1
-6.20901,106.897804,1
-6.196569,106.90387,1
-6.204757,106.931725,1
-6.203702,106.93164,1
-6.1952,106.941254,1
-6.187665,106.840935,1
-6.193333,106.840278,1
-6.1874,106.865418,1
-6.19606,106.7638,1
-6.190464,106.843933,1
-6.190883,106.843308,1
-6.186125,106.804985,1
-6.185623,106.831784,1
-6.181989,106.836945,1
-6.182952,106.832488,1
-6.184892,106.813983,1
-6.188561,106.812582,1
-6.183063,106.817253,1
-6.182366,106.856304,1
-6.193131,106.785465,1
-6.193152,106.783943,1
-6.189545,106.791145,1
-6.185461,106.796638,1
-6.183768,106.797732,1
-6.183888,106.797552,1
-6.178354,106.783823,1
-6.175804,106.787774,1
-6.18036,106.785126,1
-6.173823,106.784264,1
-6.173779,106.784157,1
-6.240764,106.897122,1
-6.21999,106.8678,1
-6.224194,106.831376,1
-6.174719,106.783634,1
-6.181717,106.784103,1
-6.187059,106.757879,1
-6.186944,106.7575,1
-6.186844,106.962138,1
-6.178378,106.728032,1
-6.188426,106.738851,1
-6.183345,106.747229,1
-6.174154,106.861206,1
-6.185269,106.865095,1
-6.175236,106.819722,1
-6.170353,106.819636,1
-6.182325,106.83066,1
-6.175181,106.883516,1
-6.179342,106.88365,1
-6.177378,106.884631,1
-6.176804,106.87539,1
-6.176106,106.873135,1
-6.176384,106.872391,1
-6.18424,106.870657,1
-6.184314,106.873169,1
-6.173053,106.80842,1
-6.18086,106.8105,1
-6.172436,106.810844,1
-6.183197,106.811756,1
-6.170556,106.810358,1
-6.170688,106.85345,1
-6.173823,106.782509,1
-6.173693,106.784958,1
-6.17739,106.783646,1
-6.170209,106.783066,1
-6.176293,106.783607,1
-6.173819,106.781982,1
-6.17744,106.783585,1
-6.182172,106.782944,1
-6.177965,106.775208,1
-6.168148,106.774667,1
-6.168186,106.867068,1
-6.163208,106.853462,1
-6.234382,106.89703,1
-6.164722,106.818333,1
-6.160584,106.818996,1
-6.16358,106.8218,1
-6.163689,106.760208,1
-6.1677,106.835541,1
-6.167388,106.704117,1
-6.167368,106.702995,1
-6.183917,106.957363,1
-6.163057,106.962628,1
-6.15617,106.8592,1
-6.166126,106.789406,1
-6.181417,106.723711,1
-6.178369,106.722214,1
-6.177411,106.718445,1
-6.179212,106.712321,1
-6.183044,106.718785,1
-6.166867,106.723351,1
-6.161167,106.906533,1
-6.160834,106.907227,1
-6.160833,106.907226,1
-6.160791,106.907254,1
-6.17591,106.8941,1
-6.154557,106.817376,1
-6.157222,106.813056,1
-6.153957,106.858047,1
-6.15485,106.8535,1
-6.173463,106.933172,1
-6.166686,106.936562,1
-6.175112,106.937627,1
-6.184511,106.939045,1
-6.184434,106.939031,1
-6.183156,106.936414,1
-6.153499,106.845044,1
-6.154951,106.842359,1
-6.151374,106.819296,1
-6.153954,106.820851,1
-6.151382,106.819222,1
-6.153921,106.821221,1
-6.150189,106.817213,1
-6.151439,106.821312,1
-6.157953,106.824157,1
-6.156674,106.82399,1
-6.149281,106.822664,1
-6.150182,106.816434,1
-6.150829,106.813967,1
-6.15038,106.81456,1
-6.151187,106.814255,1
-6.155493,106.830888,1
-6.158497,106.829315,1
-6.151924,106.830952,1
-6.15151,106.804879,1
-6.162488,106.773964,1
-6.162633,106.77439,1
-6.154167,106.791667,1
-6.23684,106.907992,1
-6.180968,106.763924,1
-6.153829,106.793143,1
-6.148695,106.825191,1
-6.148662,106.825226,1
-6.154236,106.768037,1
-6.145026,106.81318,1
-6.141552,106.820238,1
-6.153152,106.874535,1
-6.159167,106.875278,1
-6.15531,106.8813,1
-6.149197,106.865285,1
-6.151864,106.867756,1
-6.153021,106.876155,1
-6.153784,106.917438,1
-6.161548,106.908312,1
-6.149079,106.919793,1
-6.148423,106.826786,1
-6.136069,106.811445,1
-6.13421,106.810572,1
-6.134627,106.811267,1
-6.133734,106.81237,1
-6.133432,106.813445,1
-6.228742,106.778257,1
-6.210079,106.862434,1
-6.217278,106.906075,1
-6.19772,106.783181,1
-6.134147,106.811664,1
-6.133506,106.81408,1
-6.13668,106.812394,1
-6.133501,106.813731,1
-6.137519,106.739234,1
-6.137397,106.73908,1
-6.136744,106.736531,1
-6.140067,106.738794,1
-6.150087,106.730457,1
-6.15146,106.7307,1
-6.14662,106.7097,1
-6.139671,106.83521,1
-6.148409,106.745674,1
-6.131833,106.855331,1
-6.13462,106.8543,1
-6.13574,106.8601,1
-6.137628,106.864484,1
-6.137613,106.864445,1
-6.137585,106.864482,1
-6.137618,106.864312,1
-6.140528,106.87412,1
-6.14723,106.8577,1
-6.139543,106.870943,1
-6.136021,106.867132,1
-6.136276,106.858961,1
-6.125248,106.902336,1
-6.125387,106.902244,1
-6.126033,106.897324,1
-6.122463,106.867903,1
-6.132944,106.729354,1
-6.137368,106.799712,1
-6.138025,106.786104,1
-6.12092,106.9162,1
-6.12204,106.9066,1
-6.12356,106.904492,1
-6.13234,106.702,1
-6.146418,106.710749,1
-6.121379,106.880966,1
-6.117617,106.895816,1
-6.127018,106.893195,1
-6.116751,106.89286,1
-6.113988,106.910645,1
-6.111785,106.907707,1
-6.136342,106.927399,1
-6.130346,106.927071,1
-6.109094,106.924461,1
-6.135836,106.754768,1
-6.122728,106.773645,1
-6.120772,106.715608,1
-6.111374,106.89714,1
-6.112836,106.945239,1
-6.10291,106.941055,1
-6.103013,106.941086,1
-6.128612,106.803828,1
-6.108323,106.77272,1
-6.108323,106.772718,1
-6.104262,106.741177,1
-6.090962,106.72447,1
-6.34119,106.8961,1
-6.34116,106.8961,1
-6.34099,106.8961,1
-6.34118,106.8962,1
-6.337309,106.856422,1
-6.333339,106.853294,1
-6.330485,106.808619,1
-6.226111,106.789167,1
-6.328753,106.888376,1
-6.327103,106.845398,1
-6.321411,106.877081,1
-6.316522,106.879647,1
-6.330097,106.870743,1
-6.327907,106.859947,1
-6.319533,106.810748,1
-6.334109,106.821673,1
-6.32044,106.8942,1
-6.311181,106.874242,1
-6.309889,106.869649,1
-6.316567,106.889061,1
-6.313436,106.836784,1
-6.324249,106.837286,1
-6.331462,106.836485,1
-6.329143,106.838672,1
-6.315776,106.908294,1
-6.312968,106.914225,1
-6.313756,106.8367,1
-6.317151,106.826394,1
-6.303266,106.859747,1
-6.30309,106.874413,1
-6.299975,106.871124,1
-6.298791,106.870658,1
-6.289121,106.875763,1
-6.289095,106.875745,1
-6.292009,106.875938,1
-6.296534,106.891247,1
-6.283091,106.838096,1
-6.28607,106.8347,1
-6.287923,106.829688,1
-6.297344,106.829577,1
-6.297912,106.870621,1
-6.289055,106.863254,1
-6.289039,106.863239,1
-6.288699,106.806201,1
-6.28565,106.8018,1
-6.291675,106.79264,1
-6.286505,106.883163,1
-6.301672,106.837399,1
-6.297268,106.823624,1
-6.277899,106.820315,1
-6.284306,106.818425,1
-6.284587,106.811999,1
-6.281511,106.850007,1
-6.283442,106.854219,1
-6.277654,106.800629,1
-6.268968,106.810744,1
-6.269886,106.83765,1
-6.267517,106.877258,1
-6.268275,106.87576,1
-6.269641,106.872177,1
-6.275401,106.793159,1
-6.292264,106.845482,1
-6.288148,106.847126,1
-6.23565,106.846394,1
-6.203424,106.868409,1
-6.2857,106.7815,1
-6.28561,106.7816,1
-6.2648,106.830938,1
-6.268947,106.832289,1
-6.26156,106.8011,1
-6.2525,106.8361,1
-6.23809,106.8579,1
-6.283455,106.854223,1
-6.176211,106.811726,1
-6.25474,106.837386,1
-6.254715,106.837405,1
-6.254437,106.832826,1
-6.250655,106.753906,1
-6.246158,106.833211,1
-6.252136,106.824387,1
-6.24514,106.834084,1
-6.252135,106.824417,1
-6.248197,106.806267,1
-6.253714,106.797424,1
-6.252991,106.79453,1
-6.25196,106.7782,1
-6.257085,106.78513,1
-6.255256,106.871071,1
-6.248268,106.868456,1
-6.263406,106.885941,1
-6.259664,106.880971,1
-6.245065,106.826037,1
-6.24516,106.825364,1
-6.248236,106.901196,1
-6.24714,106.7979,1
-6.242168,106.796208,1
-6.24011,106.8042,1
-6.252053,106.798017,1
-6.241644,106.798644,1
-6.251651,106.818239,1
-6.242836,106.818006,1
-6.238889,106.8155,1
-6.241272,106.807474,1
-6.238955,106.815663,1
-6.23946,106.814605,1
-6.24996,106.774004,1
-6.24452,106.7803,1
-6.234963,106.774686,1
-6.236482,106.775358,1
-6.233889,106.778333,1
-6.23221,106.805847,1
-6.240088,106.788791,1
-6.240797,106.788668,1
-6.237316,106.786064,1
-6.245623,106.928687,1
-6.245748,106.928727,1
-6.246723,106.937309,1
-6.237157,106.923492,1
-6.238846,106.873703,1
-6.238906,106.873679,1
-6.242815,106.870903,1
-6.231407,106.875069,1
-6.242783,106.870888,1
-6.235385,106.828508,1
-6.234815,106.82886,1
-6.227814,106.833928,1
-6.227802,106.832602,1
-6.23809,106.8578,1
-6.242929,106.865016,1
-6.227694,106.855033,1
-6.228615,106.855064,1
-6.243093,106.846319,1
-6.241922,106.844492,1
-6.24257,106.844575,1
-6.227691,106.771996,1
-6.23596,106.8189,1
-6.212923,106.802777,1
-6.228075,106.794978,1
-6.235089,106.89562,1
-6.243408,106.899045,1
-6.230341,106.892197,1
-6.235286,106.895934,1
-6.230751,106.903107,1
-6.242028,106.762178,1
-6.223125,106.84221,1
-6.241365,106.837674,1
-6.229277,106.847087,1
-6.224117,106.843198,1
-6.23505,106.8367,1
-6.230893,106.913307,1
-6.233329,106.918427,1
-6.23332,106.918388,1
-6.230104,106.806345,1
-6.229377,106.876808,1
-6.226869,106.877312,1
-6.23243,106.9434,1
-6.222092,106.939058,1
-6.22466,106.86,1
-6.235595,106.827364,1
-6.229288,106.825195,1
-6.20007,106.884413,1
-6.190291,106.844572,1
-6.143684,106.856954,1
-6.166856,106.807509,1
-6.224515,106.828747,1
-6.223859,106.823648,1
-6.2189,106.8342,1
-6.21867,106.8344,1
-6.21895,106.8341,1
-6.223234,106.828438,1
-6.22286,106.8283,1
-6.220301,106.899604,1
-6.223894,106.891264,1
-6.235217,106.891653,1
-6.21759,106.8357,1
-6.217002,106.871236,1
-6.213741,106.859113,1
-6.223014,106.736016,1
-6.213011,106.862495,1
-6.218141,106.867501,1
-6.225361,106.867563,1
-6.22436,106.867249,1
-6.211651,106.821114,1
-6.21145,106.826562,1
-6.215835,106.852925,1
-6.212937,106.792197,1
-6.206156,106.826725,1
-6.208101,106.826872,1
-6.208642,106.823558,1
-6.209136,106.829939,1
-6.208833,106.829649,1
-6.206039,106.772135,1
-6.214761,106.76937,1
-6.20378,106.76934,1
-6.205399,106.874713,1
-6.224772,106.804545,1
-6.22774,106.798175,1
-6.203715,106.820119,1
-6.20907,106.8216,1
-6.201571,106.807245,1
-6.204618,106.804733,1
-6.203895,106.803429,1
-6.201471,106.807791,1
-6.200067,106.869272,1
-6.206592,106.866245,1
-6.203252,106.75769,1
-6.199444,106.760556,1
-6.203692,106.845779,1
-6.197163,106.859344,1
-6.203561,106.844823,1
-6.200728,106.831667,1
-6.199008,106.786827,1
-6.204582,106.79672,1
-6.202094,106.785034,1
-6.201545,106.950035,1
-6.209745,106.952233,1
-6.194897,106.941475,1
-6.213747,106.943741,1
-6.196114,106.864862,1
-6.196768,106.871125,1
-6.197437,106.869488,1
-6.197176,106.869671,1
-6.192241,106.873726,1
-6.204805,106.912543,1
-6.20125,106.9173,1
-6.19827,106.761455,1
-6.192291,106.756276,1
-6.191357,106.80431,1
-6.191799,106.798739,1
-6.19496,106.8189,1
-6.20113,106.799682,1
-6.19259,106.884706,1
-6.201933,106.879005,1
-6.198412,106.886059,1
-6.192625,106.885071,1
-6.192874,106.882927,1
-6.193713,106.851359,1
-6.191517,106.853729,1
-6.198018,106.852976,1
-6.193706,106.827009,1
-6.191835,106.826503,1
-6.196275,106.894024,1
-6.210889,106.933875,1
-6.211267,106.934005,1
-6.211384,106.933779,1
-6.203694,106.932643,1
-6.192623,106.841107,1
-6.19323,106.84049,1
-6.193093,106.84037,1
-6.193029,106.859268,1
-6.197796,106.763822,1
-6.19724,106.8517,1
-6.188556,106.80895,1
-6.228189,106.833692,1
-6.186092,106.84037,1
-6.184533,106.82192,1
-6.181548,106.8537,1
-6.183565,106.807076,1
-6.228561,106.87401,1
-6.252628,106.873725,1
-6.182899,106.838157,1
-6.18406,106.8415,1
-6.1847,106.8412,1
-6.182279,106.836948,1
-6.179255,106.85824,1
-6.187406,106.89756,1
-6.180252,106.785538,1
-6.17922,106.7914,1
-6.17741,106.794016,1
-6.17762,106.791253,1
-6.183052,106.766998,1
-6.186064,106.75742,1
-6.184254,106.761261,1
-6.1876,106.7364,1
-6.18709,106.7376,1
-6.174143,106.861198,1
-6.179924,106.866355,1
-6.177678,106.863968,1
-6.17419,106.86032,1
-6.176621,106.842291,1
-6.170513,106.819159,1
-6.173539,106.818001,1
-6.173502,106.818111,1
-6.170057,106.819291,1
-6.17491,106.819945,1
-6.1801,106.8332,1
-6.173298,106.829502,1
-6.183232,106.821633,1
-6.171111,106.821667,1
-6.180785,106.820674,1
-6.17919,106.831558,1
-6.180616,106.82857,1
-6.180654,106.826872,1
-6.17925,106.8806,1
-6.182129,106.878746,1
-6.176584,106.873625,1
-6.176556,106.873592,1
-6.169405,106.877503,1
-6.17329,106.8699,1
-6.176605,106.873945,1
-6.176207,106.79736,1
-6.178866,106.79629,1
-6.167424,106.788544,1
-6.183874,106.811735,1
-6.167092,106.858098,1
-6.170058,106.859264,1
-6.166389,106.784722,1
-6.166508,106.785863,1
-6.178398,106.783645,1
-6.185365,106.781977,1
-6.185328,106.781927,1
-6.232448,106.930311,1
-6.164419,106.84652,1
-6.162965,106.841217,1
-6.162476,106.85498,1
-6.165332,106.85433,1
-6.165663,106.823543,1
-6.168836,106.763961,1
-6.171793,106.757278,1
-6.164018,106.763082,1
-6.180231,106.736825,1
-6.167417,106.871125,1
-6.16119,106.8718,1
-6.168062,106.871056,1
-6.168054,106.871117,1
-6.168058,106.871101,1
-6.159268,106.743842,1
-6.162846,106.736404,1
-6.161217,106.741372,1
-6.164905,106.746468,1
-6.159641,106.855659,1
-6.160534,106.795217,1
-6.164401,106.789797,1
-6.16055,106.9028,1
-6.165662,106.785164,1
-6.154425,106.858736,1
-6.185285,106.938484,1
-6.175042,106.93682,1
-6.159641,106.844307,1
-6.151208,106.827736,1
-6.152537,106.831612,1
-6.15405,106.8106,1
-6.158802,106.773411,1
-6.14844,106.7878,1
-6.14879,106.8224,1
-6.143709,106.795432,1
-6.146922,106.818726,1
-6.146527,106.875629,1
-6.147456,106.877205,1
-6.147427,106.877188,1
-6.158519,106.878283,1
-6.15423,106.87799,1
-6.155118,106.911583,1
-6.161942,106.908104,1
-6.149137,106.897987,1
-6.15113,106.8893,1
-6.156111,106.924167,1
-6.149301,106.920569,1
-6.156106,106.953443,1
-6.241104,106.940735,1
-6.260073,106.799598,1
-6.331872,106.836729,1
-6.133885,106.811806,1
-6.133612,106.813261,1
-6.133743,106.812789,1
-6.134014,106.81196,1
-6.139787,106.820414,1
-6.139957,106.821041,1
-6.1542,106.7142,1
-6.143317,106.749351,1
-6.12965,106.917358,1
-6.146349,106.872411,1
-6.13541,106.871298,1
-6.13576,106.871464,1
-6.13641,106.72,1
-6.13658,106.7928,1
-6.138324,106.799257,1
-6.141009,106.78594,1
-6.123564,106.904518,1
-6.123561,106.904518,1
-6.123566,106.904533,1
-6.121867,106.913033,1
-6.123565,106.904533,1
-6.123907,106.905426,1
-6.123529,106.904449,1
-6.124267,106.91208,1
-6.142214,106.702064,1
-6.11964,106.875351,1
-6.123347,106.874886,1
-6.119173,106.87539,1
-6.114991,106.89412,1
-6.115785,106.88562,1
-6.11345,106.9148,1
-6.127967,106.925897,1
-6.130228,106.927094,1
-6.133934,106.926079,1
-6.110791,106.927048,1
-6.111469,106.927299,1
-6.129753,106.775206,1
-6.12498,106.8518,1
-6.139975,106.831942,1
-6.139167,106.831667,1
-6.11049,106.8932,1
-6.106789,106.938751,1
-6.103101,106.927483,1
-6.107049,106.920075,1
-6.122141,106.77774,1
-6.107986,106.772079,1
-6.115902,106.776539,1
-6.108937,106.772937,1
-6.108497,106.772254,1
-6.108497,106.772255,1
-6.125042,106.74879,1
-6.096844,106.961537,1
-6.096369,106.96123,1
-6.096424,106.961163,1
-6.096428,106.961174,1
-6.096271,106.960929,1
-6.096739,106.961387,1
-6.096764,106.961438,1
-6.096866,106.961366,1
-6.359598,106.874008,1
-6.356683,106.874504,1
-6.349645,106.876625,1
-6.348969,106.875153,1
-6.355406,106.902656,1
-6.34111,106.896,1
-6.345371,106.85837,1
-6.354178,106.820407,1
-6.337042,106.856293,1
-6.342155,106.886398,1
-6.349694,106.876733,1
-6.34053,106.873941,1
-6.324806,106.824686,1
-6.235756,106.933044,1
-6.330941,106.828841,1
-6.313063,106.90285,1
-6.31306,106.902862,1
-6.320314,106.888476,1
-6.235267,106.773196,1
-6.26092,106.793423,1
-6.331892,106.836683,1
-6.337851,106.840188,1
-6.333954,106.838303,1
-6.295723,106.858603,1
-6.309596,106.782096,1
-6.294849,106.908747,1
-6.283784,106.831566,1
-6.27835,106.8099,1
-6.291739,106.800511,1
-6.292394,106.784322,1
-6.28866,106.7953,1
-6.29072,106.79731,1
-6.282685,106.791849,1
-6.298131,106.801327,1
-6.28879,106.7941,1
-6.307244,106.810834,1
-6.286759,106.818614,1
-6.28188,106.857803,1
-6.283542,106.855303,1
-6.275312,106.853071,1
-6.283444,106.854195,1
-6.283446,106.854221,1
-6.283451,106.854209,1
-6.283442,106.854223,1
-6.278052,106.805902,1
-6.270285,106.801967,1
-6.236475,106.771456,1
-6.266922,106.80374,1
-6.279301,106.830045,1
-6.279271,106.830013,1
-6.270135,106.873338,1
-6.283489,106.872031,1
-6.27039,106.793959,1
-6.270257,106.79373,1
-6.285109,106.77174,1
-6.269689,106.775775,1
-6.285572,106.771761,1
-6.280606,106.772128,1
-6.261393,106.829225,1
-6.258456,106.862741,1
-6.26248,106.86442,1
-6.267466,106.81572,1
-6.255947,106.812547,1
-6.255994,106.812578,1
-6.235741,106.772475,1
-6.130561,106.860045,1
-6.238952,106.869363,1
-6.173844,106.870466,1
-6.274212,106.820857,1
-6.256391,106.828114,1
-6.25405,106.827259,1
-6.254736,106.837412,1
-6.257168,106.828045,1
-6.262675,106.788372,1
-6.258761,106.787057,1
-6.24912,106.8274,1
-6.251605,106.828705,1
-6.257104,106.785107,1
-6.258692,106.781412,1
-6.246189,106.867767,1
-6.250831,106.865501,1
-6.24453,106.865968,1
-6.267011,106.883212,1
-6.241792,106.888581,1
-6.245101,106.834084,1
-6.24726,106.7957,1
-6.24739,106.7952,1
-6.24736,106.7952,1
-6.241821,106.789971,1
-6.240453,106.803304,1
-6.25146,106.799199,1
-6.243097,106.801475,1
-6.242115,106.780795,1
-6.233508,106.772305,1
-6.235493,106.772087,1
-6.235918,106.792786,1
-6.237033,106.791473,1
-6.239455,106.792341,1
-6.240275,106.788612,1
-6.23301,106.7982,1
-6.23304,106.7981,1
-6.252762,106.939046,1
-6.243499,106.870763,1
-6.228443,106.827257,1
-6.230375,106.825825,1
-6.235598,106.821423,1
-6.235315,106.822511,1
-6.236594,106.864182,1
-6.228766,106.867003,1
-6.241152,106.869337,1
-6.242452,106.863137,1
-6.243078,106.846411,1
-6.239587,106.85009,1
-6.229362,106.771948,1
-6.231768,106.772542,1
-6.24278,106.908747,1
-6.231105,106.903209,1
-6.231692,106.896019,1
-6.235,106.840556,1
-6.229702,106.908378,1
-6.22304,106.914249,1
-6.247556,106.917074,1
-6.247445,106.917073,1
-6.222945,106.914307,1
-6.233044,106.9182,1
-6.227319,106.808401,1
-6.234375,106.883665,1
-6.219303,106.886791,1
-6.227134,106.94268,1
-6.229786,106.935166,1
-6.222836,106.778447,1
-6.229013,106.92997,1
-6.22371,106.8609,1
-6.2236,106.8615,1
-6.22382,106.8607,1
-6.22373,106.8611,1
-6.22526,106.8594,1
-6.247237,106.778534,1
-6.22379,106.8608,1
-6.22339,106.8612,1
-6.22468,106.8298,1
-6.224211,106.831384,1
-6.217973,106.847245,1
-6.223885,106.848999,1
-6.228828,106.81977,1
-6.2292,106.820122,1
-6.2287,106.819702,1
-6.228677,106.819716,1
-6.228682,106.819742,1
-6.228673,106.819693,1
-6.228672,106.819702,1
-6.221576,106.819226,1
-6.219781,106.899585,1
-6.218325,106.92419,1
-6.214167,106.906944,1
-6.21791,106.9156,1
-6.217419,106.89575,1
-6.214444,106.893611,1
-6.217211,106.892311,1
-6.215779,106.865593,1
-6.222778,106.867222,1
-6.213651,106.862922,1
-6.22007,106.8649,1
-6.22009,106.8649,1
-6.214263,106.864044,1
-6.215156,106.86576,1
-6.212585,106.82526,1
-6.212584,106.825263,1
-6.214039,106.870206,1
-6.210142,106.873405,1
-6.213903,106.838928,1
-6.206458,106.827205,1
-6.2061,106.826583,1
-6.207999,106.827043,1
-6.205924,106.827245,1
-6.204646,106.771404,1
-6.212222,106.767222,1
-6.203623,106.890102,1
-6.21272,106.8047,1
-6.21368,106.8025,1
-6.2127,106.8048,1
-6.224271,106.806102,1
-6.228028,106.799409,1
-6.22801,106.799436,1
-6.205875,106.817568,1
-6.209299,106.820568,1
-6.210833,106.818417,1
-6.214448,106.817594,1
-6.214448,106.817557,1
-6.210873,106.818838,1
-6.20116,106.8088,1
-6.2053,106.8716,1
-6.20504,106.8716,1
-6.2052,106.8716,1
-6.20016,106.869292,1
-6.2144,106.7371,1
-6.20388,106.8585,1
-6.197137,106.842018,1
-6.203608,106.861876,1
-6.199846,106.826117,1
-6.197469,106.824775,1
-6.202211,106.792625,1
-6.199934,106.784676,1
-6.205541,106.785392,1
-6.204167,106.949722,1
-6.199084,106.966298,1
-6.199029,106.942149,1
-6.196701,106.953193,1
-6.1967,106.953196,1
-6.192733,106.873505,1
-6.196942,106.869932,1
-6.196199,106.87107,1
-6.196451,106.868478,1
-6.19512,106.7481,1
-6.24053,106.805504,1
-6.338462,106.875919,1
-6.192309,106.756106,1
-6.193047,106.75674,1
-6.19482,106.819,1
-6.192281,106.814061,1
-6.189126,106.806846,1
-6.201567,106.886119,1
-6.200027,106.884747,1
-6.192599,106.881355,1
-6.196548,106.890139,1
-6.19359,106.885293,1
-6.193138,106.886009,1
-6.188969,106.850916,1
-6.18976,106.8264,1
-6.204754,106.934963,1
-6.203416,106.934286,1
-6.195269,106.839689,1
-6.189621,106.860497,1
-6.196687,106.780777,1
-6.191151,106.75881,1
-6.182444,106.813756,1
-6.186042,106.854513,1
-6.182393,106.857101,1
-6.178878,106.853753,1
-6.180589,106.858811,1
-6.18432,106.8946,1
-6.185405,106.848718,1
-6.185397,106.848715,1
-6.185207,106.84871,1
-6.185153,106.848725,1
-6.185884,106.847786,1
-6.184895,106.847374,1
-6.184813,106.847321,1
-6.18462,106.847237,1
-6.178039,106.84927,1
-6.180884,106.79266,1
-6.176108,106.784176,1
-6.179281,106.7855,1
-6.179216,106.797339,1
-6.17718,106.8043,1
-6.187813,106.960476,1
-6.186944,106.735556,1
-6.186667,106.735556,1
-6.186111,106.736111,1
-6.186616,106.75639,1
-6.18842,106.738604,1
-6.18894,106.7389,1
-6.179241,106.72856,1
-6.183891,106.866993,1
-6.176959,106.841888,1
-6.17206,106.851898,1
-6.170506,106.820051,1
-6.180465,106.833214,1
-6.169768,106.829994,1
-6.181743,106.827232,1
-6.188871,106.886252,1
-6.188858,106.886272,1
-6.178653,106.874738,1
-6.170752,106.791058,1
-6.17751,106.7975,1
-6.17338,106.806803,1
-6.17338,106.806801,1
-6.173312,106.80675,1
-6.169786,106.854292,1
-6.182246,106.782806,1
-6.172346,106.784852,1
-6.16745,106.786075,1
-6.172897,106.785893,1
-6.1731,106.783493,1
-6.180443,106.775139,1
-6.179175,106.777402,1
-6.17917,106.777399,1
-6.169813,106.923805,1
-6.166061,106.863579,1
-6.171372,106.861914,1
-6.240162,106.831345,1
-6.164357,106.825057,1
-6.183648,106.735535,1
-6.163825,106.865117,1
-6.162088,106.865899,1
-6.170638,106.839425,1
-6.165084,106.837226,1
-6.167863,106.698013,1
-6.164067,106.727142,1
-6.183142,106.948566,1
-6.164151,106.96187,1
-6.15623,106.86434,1
-6.176606,106.715563,1
-6.163133,106.72383,1
-6.16884,106.9003,1
-6.160837,106.907209,1
-6.156165,106.814416,1
-6.155584,106.81286,1
-6.156389,106.791806,1
-6.157159,106.79183,1
-6.156154,106.792258,1
-6.158538,106.790283,1
-6.255645,106.881657,1
-6.134833,106.829379,1
-6.30928,106.8662,1
-6.154625,106.853043,1
-6.154909,106.857147,1
-6.184934,106.937117,1
-6.184394,106.940033,1
-6.155867,106.85033,1
-6.154274,106.845409,1
-6.153611,106.819244,1
-6.15076,106.8178,1
-6.153134,106.826187,1
-6.152016,106.798519,1
-6.147933,106.805273,1
-6.150793,106.809069,1
-6.152085,106.775085,1
-6.152106,106.775078,1
-6.160042,106.778503,1
-6.14827,106.8377,1
-6.154167,106.878056,1
-6.145886,106.87523,1
-6.159136,106.874685,1
-6.15109,106.875992,1
-6.146267,106.87593,1
-6.146442,106.875435,1
-6.144237,106.884176,1
-6.154497,106.916055,1
-6.15162,106.8931,1
-6.149069,106.92086,1
-6.145524,106.832077,1
-6.144492,106.830625,1
-6.139373,106.808846,1
-6.15493,106.9453,1
-6.150715,106.954636,1
-6.136287,106.966141,1
-6.139874,106.814851,1
-6.140773,106.735834,1
-6.140289,106.735252,1
-6.134859,106.834907,1
-6.140227,106.842521,1
-6.128286,106.739525,1
-6.135071,106.9108,1
-6.14,106.858611,1
-6.1353,106.871328,1
-6.143142,106.862755,1
-6.139103,106.86564,1
-6.138525,106.865149,1
-6.1385,106.865262,1
-6.138356,106.865211,1
-6.139643,106.865423,1
-6.135283,106.871331,1
-6.125551,106.89982,1
-6.137359,106.799366,1
-6.120693,106.903988,1
-6.13246,106.7023,1
-6.141639,106.708476,1
-6.132699,106.711242,1
-6.142212,106.702089,1
-6.114109,106.889152,1
-6.115739,106.888485,1
-6.116385,106.892918,1
-6.117208,106.910317,1
-6.13025,106.927147,1
-6.130306,106.927116,1
-6.133702,106.775451,1
-6.11423,106.755015,1
-6.120472,106.715235,1
-6.120393,106.715397,1
-6.098238,106.939497,1
-6.126301,106.794072,1
-6.133736,106.796018,1
-6.120609,106.869281,1
-6.108265,106.77333,1
-6.109761,106.780046,1
-6.112365,106.746835,1
-6.096852,106.961385,1
-6.096756,106.961336,1
-6.096867,106.961383,1
-6.096728,106.961375,1
-6.096827,106.961382,1
-6.096758,106.961429,1
-6.096491,106.961252,1
-6.096368,106.961174,1
-6.09665,106.961285,1
